file,valence,valence_scrambled,arousal,arousal_scrambled,dominance,dominance_scrambled,speaker
bartsch/bartsch_101857600_102002560_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44930555555555557,0.4635416666666667,0.6854166666666667,0.7635416666666667,0.7236111111111111,0.7989583333333333,bartsch
bartsch/bartsch_102002560_102148960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4479166666666667,0.4822916666666666,0.6638888888888889,0.7018518518518518,0.7409722222222223,0.703125,bartsch
bartsch/bartsch_102148960_102260000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4597222222222222,0.5583333333333333,0.6513888888888889,0.6851851851851851,0.6812499999999999,0.6697916666666667,bartsch
bartsch/bartsch_102260000_102339840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5097222222222222,0.5197916666666667,0.6229166666666667,0.6814814814814815,0.65625,0.671875,bartsch
bartsch/bartsch_102339840_102479040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47847222222222224,0.5916666666666667,0.6527777777777778,0.7055555555555556,0.6923611111111111,0.728125,bartsch
bartsch/bartsch_102479040_102535520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5125000000000001,0.5968749999999999,0.6557692307692308,0.6895833333333333,0.7111111111111111,0.7177083333333334,bartsch
bartsch/bartsch_102535520_102726240_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4284722222222222,0.4916666666666667,0.6916666666666668,0.7489583333333334,0.7173611111111112,0.7333333333333334,bartsch
bartsch/bartsch_102726240_102809600_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4527777777777778,0.44687499999999997,0.6749999999999999,0.709375,0.75,0.75625,bartsch
bartsch/bartsch_102809600_102866240_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4708333333333334,0.4614583333333333,0.7301282051282051,0.7694444444444445,0.7180555555555556,0.7312500000000001,bartsch
bartsch/bartsch_102866240_102903040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47847222222222224,0.44375000000000003,0.6604166666666667,0.7239583333333334,0.6888888888888888,0.7729166666666667,bartsch
bartsch/bartsch_85968000_86067040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4930555555555556,0.5864583333333333,0.6770833333333334,0.7239583333333334,0.6652777777777777,0.65625,bartsch
bartsch/bartsch_86067040_86241920_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47152777777777777,0.484375,0.6194444444444445,0.7062499999999999,0.6541666666666667,0.7062499999999999,bartsch
bartsch/bartsch_86241920_86383520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4513888888888889,0.5499999999999999,0.6222222222222222,0.6833333333333332,0.7201388888888888,0.6666666666666666,bartsch
bartsch/bartsch_86383520_86487840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42777777777777776,0.4468750000000001,0.6513888888888889,0.7197916666666666,0.7284722222222223,0.7510416666666666,bartsch
bartsch/bartsch_86487840_86615040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4368055555555556,0.49583333333333335,0.6763888888888889,0.7611111111111111,0.7270833333333333,0.7677083333333333,bartsch
bartsch/bartsch_86615040_86729760_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4486111111111111,0.5114583333333333,0.6902777777777778,0.7802083333333334,0.7333333333333334,0.7947916666666667,bartsch
bartsch/bartsch_86729760_86856960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4291666666666667,0.48125,0.6604166666666667,0.7645833333333334,0.7208333333333333,0.7291666666666666,bartsch
bartsch/bartsch_86856960_86984960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.43194444444444446,0.47187500000000004,0.6749999999999999,0.7925925925925926,0.7145833333333332,0.7354166666666666,bartsch
bartsch/bartsch_86984960_87166400_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4527777777777778,0.5208333333333334,0.6944444444444443,0.7302083333333332,0.6854166666666667,0.7541666666666668,bartsch
bartsch/bartsch_87166400_87296320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.40277777777777773,0.4864583333333334,0.7027777777777778,0.7072916666666668,0.7368055555555556,0.7333333333333334,bartsch
bartsch/bartsch_87296320_87463840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.3743055555555555,0.4375,0.6895833333333333,0.7703703703703703,0.7444444444444445,0.7572916666666667,bartsch
bartsch/bartsch_87463840_87564320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.50625,0.5072916666666666,0.6534722222222222,0.775,0.7097222222222221,0.7479166666666667,bartsch
bartsch/bartsch_87564320_87624800_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42777777777777776,0.434375,0.6951388888888889,0.765625,0.7520833333333333,0.7354166666666666,bartsch
bartsch/bartsch_87624800_87670240_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.37916666666666665,0.45625000000000004,0.6979166666666666,0.7342592592592592,0.7152777777777777,0.709375,bartsch
bartsch/bartsch_87670240_87828480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4055555555555556,0.4635416666666667,0.6583333333333333,0.7675925925925925,0.7284722222222223,0.7635416666666667,bartsch
bartsch/bartsch_87828480_88004800_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42361111111111116,0.5770833333333333,0.6631944444444444,0.7000000000000001,0.7013888888888888,0.7166666666666667,bartsch
bartsch/bartsch_88004800_88119840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.43333333333333335,0.4947916666666667,0.68125,0.7175925925925926,0.7076388888888889,0.7020833333333334,bartsch
bartsch/bartsch_88119840_88205600_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4270833333333333,0.45416666666666666,0.6763888888888889,0.736111111111111,0.7263888888888889,0.7958333333333334,bartsch
bartsch/bartsch_88205600_88368160_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42291666666666666,0.45416666666666666,0.7263888888888889,0.7888888888888889,0.7736111111111111,0.7770833333333332,bartsch
bartsch/bartsch_88368160_88544000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42777777777777776,0.44687499999999997,0.7430555555555555,0.8120370370370371,0.7368055555555556,0.7760416666666666,bartsch
bartsch/bartsch_88544000_88718080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44166666666666665,0.47500000000000003,0.7312500000000001,0.7583333333333333,0.7319444444444444,0.7697916666666668,bartsch
bartsch/bartsch_88718080_88904960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.35763888888888884,0.48541666666666666,0.7548611111111111,0.7731481481481483,0.7861111111111111,0.765625,bartsch
bartsch/bartsch_88904960_89072800_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.43194444444444446,0.45625,0.6604166666666667,0.7962962962962963,0.7333333333333334,0.7864583333333334,bartsch
bartsch/bartsch_89072800_89121280_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4361111111111111,0.484375,0.717948717948718,0.7611111111111111,0.7256944444444443,0.7364583333333332,bartsch
bartsch/bartsch_89121280_89176480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.39999999999999997,0.409375,0.7305555555555556,0.7989583333333333,0.7527777777777778,0.7760416666666666,bartsch
bartsch/bartsch_89176480_89355360_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.35000000000000003,0.36562500000000003,0.751388888888889,0.8020833333333334,0.7618055555555556,0.803125,bartsch
bartsch/bartsch_89355360_89515040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.35000000000000003,0.37083333333333335,0.8215277777777779,0.8260416666666667,0.7854166666666665,0.8302083333333333,bartsch
bartsch/bartsch_89515040_89645920_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.31180555555555556,0.36562500000000003,0.81875,0.8760416666666666,0.8097222222222222,0.771875,bartsch
bartsch/bartsch_89645920_89834720_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.31388888888888894,0.40625,0.80625,0.80625,0.78125,0.78125,bartsch
bartsch/bartsch_89834720_90022400_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.35763888888888884,0.4270833333333333,0.8013888888888889,0.7925925925925926,0.7402777777777777,0.7583333333333333,bartsch
bartsch/bartsch_90022400_90068640_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4055555555555556,0.41770833333333335,0.7409722222222223,0.7895833333333333,0.7604166666666666,0.7635416666666667,bartsch
bartsch/bartsch_90068640_90209280_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41250000000000003,0.4375,0.7291666666666666,0.7875,0.7541666666666668,0.7854166666666668,bartsch
bartsch/bartsch_90209280_90276000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.3888888888888889,0.48020833333333335,0.6895833333333333,0.7953703703703704,0.7652777777777778,0.7614583333333332,bartsch
bartsch/bartsch_90276000_90450080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4486111111111111,0.46249999999999997,0.7319444444444444,0.7541666666666668,0.7493055555555556,0.7854166666666668,bartsch
bartsch/bartsch_90450080_90525120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.49583333333333335,0.5114583333333333,0.6555555555555556,0.7020833333333334,0.6805555555555555,0.7416666666666667,bartsch
bartsch/bartsch_90525120_90560960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44305555555555554,0.49895833333333334,0.6805555555555557,0.775925925925926,0.6965277777777777,0.728125,bartsch
bartsch/bartsch_90560960_90640000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.34513888888888894,0.4552083333333334,0.7319444444444444,0.8166666666666668,0.7680555555555556,0.759375,bartsch
bartsch/bartsch_90640000_90812000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.3513888888888889,0.39375,0.7666666666666666,0.8166666666666668,0.7770833333333332,0.7614583333333332,bartsch
bartsch/bartsch_90812000_90927360_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.3972222222222222,0.42083333333333334,0.736111111111111,0.7927083333333332,0.7263888888888889,0.7802083333333334,bartsch
bartsch/bartsch_90927360_90974560_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.45416666666666666,0.41770833333333335,0.7034722222222222,0.7541666666666668,0.7374999999999999,0.7770833333333332,bartsch
bartsch/bartsch_90974560_91160480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4159722222222222,0.49062500000000003,0.7347222222222222,0.7520833333333332,0.74375,0.734375,bartsch
bartsch/bartsch_91160480_91195200_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4909722222222222,0.5270833333333333,0.6340277777777777,0.7148148148148148,0.7013888888888888,0.6666666666666666,bartsch
bartsch/bartsch_91195200_91353920_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48125,0.5427083333333333,0.6444444444444445,0.7083333333333334,0.6819444444444445,0.7072916666666668,bartsch
bartsch/bartsch_91353920_91521760_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4381944444444444,0.5437500000000001,0.6826388888888889,0.7062499999999999,0.7326388888888888,0.7416666666666667,bartsch
bartsch/bartsch_91521760_91706400_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.37152777777777773,0.4739583333333333,0.6923611111111111,0.7625000000000001,0.7333333333333334,0.78125,bartsch
bartsch/bartsch_91706400_91743040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42013888888888884,0.41875,0.7131944444444445,0.7703703703703705,0.7291666666666666,0.7312500000000001,bartsch
bartsch/bartsch_91743040_91927680_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.40625,0.496875,0.6965277777777779,0.775,0.7222222222222222,0.7312500000000001,bartsch
bartsch/bartsch_91927680_91996000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4909722222222222,0.5750000000000001,0.6569444444444444,0.7125,0.6986111111111111,0.7072916666666668,bartsch
bartsch/bartsch_91996000_92186560_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.39166666666666666,0.45416666666666666,0.7201388888888888,0.7427083333333333,0.751388888888889,0.7708333333333334,bartsch
bartsch/bartsch_92186560_92328480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4138888888888889,0.4166666666666667,0.7262820512820513,0.8064814814814815,0.7444444444444445,0.7395833333333334,bartsch
bartsch/bartsch_92328480_92451520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41111111111111115,0.45625,0.7027777777777778,0.7781249999999998,0.7555555555555555,0.771875,bartsch
bartsch/bartsch_92451520_92635840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41944444444444445,0.5395833333333333,0.7230769230769231,0.7458333333333332,0.7298611111111111,0.7531249999999999,bartsch
bartsch/bartsch_92635840_92722880_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4381944444444444,0.5552083333333333,0.6729166666666666,0.7157407407407407,0.673611111111111,0.6791666666666667,bartsch
bartsch/bartsch_92722880_92830880_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5069444444444444,0.5947916666666666,0.6590277777777778,0.7125,0.6902777777777778,0.7239583333333334,bartsch
bartsch/bartsch_92830880_92889600_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47986111111111107,0.5416666666666666,0.6701388888888888,0.7114583333333333,0.7034722222222222,0.6916666666666668,bartsch
bartsch/bartsch_92889600_93038080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4548611111111111,0.5895833333333333,0.6715277777777778,0.678125,0.7131944444444445,0.6989583333333332,bartsch
bartsch/bartsch_93038080_93148640_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5076388888888889,0.55625,0.625,0.7148148148148148,0.6513888888888889,0.6854166666666667,bartsch
bartsch/bartsch_93148640_93303360_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.42430555555555555,0.5541666666666667,0.6551282051282051,0.7231481481481481,0.7159722222222222,0.7052083333333333,bartsch
bartsch/bartsch_93303360_93483200_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.49652777777777773,0.5375,0.607638888888889,0.7218749999999999,0.7111111111111111,0.7114583333333333,bartsch
bartsch/bartsch_93483200_93590080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48333333333333334,0.5260416666666666,0.6451388888888889,0.6833333333333332,0.6930555555555555,0.6666666666666666,bartsch
bartsch/bartsch_93590080_93658240_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5020833333333333,0.6218750000000001,0.6486111111111111,0.6620370370370371,0.673611111111111,0.7062499999999999,bartsch
bartsch/bartsch_93658240_93717280_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4777777777777778,0.5802083333333333,0.6430555555555556,0.6708333333333334,0.6555555555555556,0.7218749999999999,bartsch
bartsch/bartsch_93717280_93901280_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5055555555555555,0.5729166666666666,0.6298611111111111,0.6953703703703704,0.6631944444444444,0.6958333333333333,bartsch
bartsch/bartsch_93901280_93948640_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4548611111111111,0.5697916666666667,0.6576923076923077,0.6958333333333333,0.6902777777777778,0.7010416666666667,bartsch
bartsch/bartsch_93948640_94007680_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48055555555555557,0.6104166666666667,0.63125,0.6907407407407408,0.6673611111111111,0.68125,bartsch
bartsch/bartsch_94007680_94148480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4840277777777778,0.5510416666666667,0.6493055555555556,0.7453703703703703,0.7256944444444443,0.7489583333333334,bartsch
bartsch/bartsch_94148480_94227520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.46875,0.4552083333333334,0.6972222222222223,0.7712962962962964,0.7194444444444444,0.7135416666666666,bartsch
bartsch/bartsch_94227520_94408480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.43333333333333335,0.496875,0.7152777777777777,0.75625,0.7243055555555555,0.7822916666666666,bartsch
bartsch/bartsch_94408480_94559360_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41250000000000003,0.41770833333333335,0.7097222222222221,0.8072916666666666,0.7590277777777777,0.7822916666666666,bartsch
bartsch/bartsch_94559360_94601440_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41875,0.47291666666666665,0.7339743589743589,0.799074074074074,0.7270833333333333,0.7625000000000001,bartsch
bartsch/bartsch_94601440_94762720_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.39305555555555555,0.4135416666666667,0.7236111111111111,0.771875,0.7361111111111112,0.7708333333333334,bartsch
bartsch/bartsch_94762720_94829120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.45,0.45625,0.6638888888888889,0.75,0.7326388888888888,0.7552083333333334,bartsch
bartsch/bartsch_94829120_94952800_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4305555555555556,0.4322916666666667,0.7118055555555555,0.7552083333333334,0.7340277777777778,0.7635416666666667,bartsch
bartsch/bartsch_94952800_95027840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.41805555555555557,0.525,0.7013888888888888,0.7395833333333334,0.7180555555555556,0.7520833333333333,bartsch
bartsch/bartsch_95027840_95072000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4708333333333334,0.5104166666666666,0.65,0.7527777777777778,0.7034722222222222,0.7458333333333332,bartsch
bartsch/bartsch_95072000_95116960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4527777777777778,0.49270833333333336,0.6909722222222223,0.7407407407407408,0.7125,0.7083333333333334,bartsch
bartsch/bartsch_95116960_95228160_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48680555555555555,0.5291666666666667,0.735897435897436,0.775,0.717361111111111,0.725,bartsch
bartsch/bartsch_95228160_95409120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44166666666666665,0.6041666666666666,0.6680555555555555,0.7458333333333332,0.7208333333333333,0.7156250000000001,bartsch
bartsch/bartsch_95409120_95554080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5097222222222222,0.6041666666666666,0.6326388888888889,0.6648148148148149,0.6993055555555555,0.696875,bartsch
bartsch/bartsch_95554080_95697920_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47291666666666665,0.546875,0.6270833333333333,0.7407407407407408,0.7076388888888889,0.6906249999999999,bartsch
bartsch/bartsch_95697920_95744960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4680555555555555,0.4875,0.6375000000000001,0.6729166666666666,0.68125,0.6885416666666666,bartsch
bartsch/bartsch_95744960_95851040_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5006944444444444,0.49895833333333334,0.6347222222222223,0.7222222222222222,0.6749999999999999,0.6895833333333333,bartsch
bartsch/bartsch_95851040_96041920_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.47847222222222224,0.5343749999999999,0.6506944444444445,0.7074074074074074,0.6749999999999999,0.740625,bartsch
bartsch/bartsch_96041920_96101440_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5611111111111111,0.5625,0.6201388888888889,0.725925925925926,0.6986111111111111,0.6916666666666668,bartsch
bartsch/bartsch_96101440_96274080_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48888888888888893,0.56875,0.6194444444444445,0.7145833333333332,0.6694444444444444,0.6708333333333334,bartsch
bartsch/bartsch_96274080_96416960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4840277777777778,0.5333333333333333,0.6368055555555555,0.7062499999999999,0.6680555555555556,0.7000000000000001,bartsch
bartsch/bartsch_96416960_96537120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48333333333333334,0.5270833333333333,0.6354166666666666,0.728125,0.6854166666666667,0.7166666666666668,bartsch
bartsch/bartsch_96537120_96645120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4763888888888889,0.53125,0.6534722222222222,0.6625,0.7041666666666666,0.7062499999999999,bartsch
bartsch/bartsch_96645120_96770560_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4930555555555556,0.5604166666666667,0.5854166666666667,0.6947916666666667,0.6673611111111111,0.6520833333333333,bartsch
bartsch/bartsch_96770560_96886720_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.49374999999999997,0.571875,0.6381944444444444,0.7218749999999999,0.704861111111111,0.7145833333333332,bartsch
bartsch/bartsch_96886720_96977280_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5284722222222222,0.5791666666666667,0.6333333333333333,0.6814814814814815,0.6958333333333333,0.6843750000000001,bartsch
bartsch/bartsch_96977280_97152320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.45555555555555555,0.5041666666666667,0.6590277777777778,0.7055555555555556,0.6944444444444443,0.7312500000000001,bartsch
bartsch/bartsch_97152320_97248000_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5020833333333333,0.4604166666666667,0.6416666666666667,0.7208333333333333,0.7243055555555555,0.7583333333333333,bartsch
bartsch/bartsch_97248000_97398880_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.48055555555555557,0.5520833333333334,0.6583333333333333,0.7468750000000001,0.704861111111111,0.7489583333333334,bartsch
bartsch/bartsch_97398880_97561440_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44722222222222224,0.5197916666666667,0.6597222222222222,0.7333333333333334,0.6819444444444445,0.7166666666666667,bartsch
bartsch/bartsch_97561440_97636320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4694444444444444,0.5260416666666666,0.6493055555555555,0.665625,0.6694444444444444,0.6906249999999999,bartsch
bartsch/bartsch_97636320_97815200_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5243055555555556,0.5947916666666667,0.6118055555555556,0.7208333333333333,0.7118055555555555,0.6854166666666667,bartsch
bartsch/bartsch_97815200_97852480_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.49652777777777773,0.5666666666666668,0.6527777777777778,0.728125,0.6673611111111111,0.703125,bartsch
bartsch/bartsch_97852480_97945760_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.46875,0.5645833333333333,0.6305555555555555,0.6989583333333332,0.6847222222222222,0.7083333333333334,bartsch
bartsch/bartsch_97945760_98085120_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.46249999999999997,0.5208333333333334,0.6805555555555555,0.7490740740740741,0.6993055555555556,0.7135416666666666,bartsch
bartsch/bartsch_98085120_98262560_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4222222222222222,0.4916666666666667,0.6729166666666666,0.7218749999999999,0.7388888888888889,0.7687499999999999,bartsch
bartsch/bartsch_98262560_98296960_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44861111111111107,0.5010416666666667,0.6694444444444444,0.7703703703703703,0.7041666666666666,0.725,bartsch
bartsch/bartsch_98296960_98476640_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4465277777777778,0.4708333333333334,0.6631944444444445,0.7592592592592592,0.7243055555555555,0.709375,bartsch
bartsch/bartsch_98476640_98549440_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5222222222222223,0.4947916666666667,0.6819444444444445,0.6895833333333333,0.7236111111111111,0.7687500000000002,bartsch
bartsch/bartsch_98549440_98610880_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5465277777777778,0.546875,0.6897435897435896,0.7527777777777778,0.7145833333333332,0.7392857142857143,bartsch
bartsch/bartsch_98610880_98710880_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4395833333333334,0.5104166666666666,0.6641025641025641,0.6988095238095239,0.7027777777777778,0.7000000000000001,bartsch
bartsch/bartsch_98710880_98759520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4618055555555555,0.6135416666666667,0.63125,0.6333333333333333,0.6743055555555556,0.6958333333333333,bartsch
bartsch/bartsch_98759520_98860320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4930555555555556,0.5510416666666667,0.6474358974358975,0.7385416666666668,0.6819444444444445,0.7197916666666666,bartsch
bartsch/bartsch_98860320_99004320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.44305555555555554,0.496875,0.6493055555555556,0.725,0.7215277777777778,0.7041666666666666,bartsch
bartsch/bartsch_99004320_99044320_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4395833333333334,0.509375,0.6138888888888888,0.6935185185185185,0.6319444444444444,0.6833333333333332,bartsch
bartsch/bartsch_99044320_99215840_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.5013888888888889,0.5760416666666667,0.6465277777777778,0.7398148148148148,0.6819444444444445,0.7052083333333333,bartsch
bartsch/bartsch_99215840_99351520_7270920_mp3_128kb_stereo_de_128.mp3.wav,0.4993055555555556,0.5135416666666667,0.673611111111111,0.7083333333333334,0.6951388888888889,0.7260416666666667,bartsch
