file,emotion,speaker,gender,language
ShEMO/female/F25A05.wav,anger,F25,female,persian
ShEMO/female/F17S06.wav,sadness,F17,female,persian
ShEMO/female/F21W18.wav,surprise,F21,female,persian
ShEMO/female/F20W01.wav,surprise,F20,female,persian
ShEMO/female/F01H05.wav,happiness,F01,female,persian
ShEMO/female/F21A12.wav,anger,F21,female,persian
ShEMO/female/F14S01.wav,sadness,F14,female,persian
ShEMO/female/F21A53.wav,anger,F21,female,persian
ShEMO/female/F19N18.wav,neutral,F19,female,persian
ShEMO/female/F28N02.wav,neutral,F28,female,persian
ShEMO/female/F23S04.wav,sadness,F23,female,persian
ShEMO/female/F06S08.wav,sadness,F06,female,persian
ShEMO/female/F22N02.wav,neutral,F22,female,persian
ShEMO/female/F23H02.wav,happiness,F23,female,persian
ShEMO/female/F10A19.wav,anger,F10,female,persian
ShEMO/female/F23A15.wav,anger,F23,female,persian
ShEMO/female/F21A17.wav,anger,F21,female,persian
ShEMO/female/F01N07.wav,neutral,F01,female,persian
ShEMO/female/F03S13.wav,sadness,F03,female,persian
ShEMO/female/F21N16.wav,neutral,F21,female,persian
ShEMO/female/F20W05.wav,surprise,F20,female,persian
ShEMO/female/F21S38.wav,sadness,F21,female,persian
ShEMO/female/F21N21.wav,neutral,F21,female,persian
ShEMO/female/F20N08.wav,neutral,F20,female,persian
ShEMO/female/F21W31.wav,surprise,F21,female,persian
ShEMO/female/F01A22.wav,anger,F01,female,persian
ShEMO/female/F05N38.wav,neutral,F05,female,persian
ShEMO/female/F23N07.wav,neutral,F23,female,persian
ShEMO/female/F01H02.wav,happiness,F01,female,persian
ShEMO/female/F28A15.wav,anger,F28,female,persian
ShEMO/female/F03H05.wav,happiness,F03,female,persian
ShEMO/female/F21A24.wav,anger,F21,female,persian
ShEMO/female/F26S02.wav,sadness,F26,female,persian
ShEMO/female/F01S06.wav,sadness,F01,female,persian
ShEMO/female/F01N08.wav,neutral,F01,female,persian
ShEMO/female/F10A21.wav,anger,F10,female,persian
ShEMO/female/F29H01.wav,happiness,F29,female,persian
ShEMO/female/F21A11.wav,anger,F21,female,persian
ShEMO/female/F21A31.wav,anger,F21,female,persian
ShEMO/female/F03S07.wav,sadness,F03,female,persian
ShEMO/female/F21W07.wav,surprise,F21,female,persian
ShEMO/female/F13A22.wav,anger,F13,female,persian
ShEMO/female/F01W06.wav,surprise,F01,female,persian
ShEMO/female/F28A25.wav,anger,F28,female,persian
ShEMO/female/F03S11.wav,sadness,F03,female,persian
ShEMO/female/F21W20.wav,surprise,F21,female,persian
ShEMO/female/F28A11.wav,anger,F28,female,persian
ShEMO/female/F13A12.wav,anger,F13,female,persian
ShEMO/female/F17A03.wav,anger,F17,female,persian
ShEMO/female/F03W04.wav,surprise,F03,female,persian
ShEMO/female/F17A02.wav,anger,F17,female,persian
ShEMO/female/F21A16.wav,anger,F21,female,persian
ShEMO/female/F02W01.wav,surprise,F02,female,persian
ShEMO/female/F09S18.wav,sadness,F09,female,persian
ShEMO/female/F03W10.wav,surprise,F03,female,persian
ShEMO/female/F04A11.wav,anger,F04,female,persian
ShEMO/female/F10A12.wav,anger,F10,female,persian
ShEMO/female/F20H02.wav,happiness,F20,female,persian
ShEMO/female/F23N03.wav,neutral,F23,female,persian
ShEMO/female/F05N28.wav,neutral,F05,female,persian
ShEMO/female/F21S43.wav,sadness,F21,female,persian
ShEMO/female/F19N03.wav,neutral,F19,female,persian
ShEMO/female/F23N02.wav,neutral,F23,female,persian
ShEMO/female/F21S20.wav,sadness,F21,female,persian
ShEMO/female/F03N06.wav,neutral,F03,female,persian
ShEMO/female/F30S01.wav,sadness,F30,female,persian
ShEMO/female/F29N02.wav,neutral,F29,female,persian
ShEMO/female/F19N25.wav,neutral,F19,female,persian
ShEMO/female/F10A25.wav,anger,F10,female,persian
ShEMO/female/F21N19.wav,neutral,F21,female,persian
ShEMO/female/F05N43.wav,neutral,F05,female,persian
ShEMO/female/F04A02.wav,anger,F04,female,persian
ShEMO/female/F19N01.wav,neutral,F19,female,persian
ShEMO/female/F21H04.wav,happiness,F21,female,persian
ShEMO/female/F09N03.wav,neutral,F09,female,persian
ShEMO/female/F09F02.wav,fear,F09,female,persian
ShEMO/female/F21W04.wav,surprise,F21,female,persian
ShEMO/female/F20N07.wav,neutral,F20,female,persian
ShEMO/female/F30N06.wav,neutral,F30,female,persian
ShEMO/female/F21A35.wav,anger,F21,female,persian
ShEMO/female/F12N11.wav,neutral,F12,female,persian
ShEMO/female/F06S04.wav,sadness,F06,female,persian
ShEMO/female/F03S12.wav,sadness,F03,female,persian
ShEMO/female/F09A13.wav,anger,F09,female,persian
ShEMO/female/F22S13.wav,sadness,F22,female,persian
ShEMO/female/F05N46.wav,neutral,F05,female,persian
ShEMO/female/F10A50.wav,anger,F10,female,persian
ShEMO/female/F06H01.wav,happiness,F06,female,persian
ShEMO/female/F15A01.wav,anger,F15,female,persian
ShEMO/female/F12A04.wav,anger,F12,female,persian
ShEMO/female/F19S04.wav,sadness,F19,female,persian
ShEMO/female/F01H01.wav,happiness,F01,female,persian
ShEMO/female/F31A10.wav,anger,F31,female,persian
ShEMO/female/F10A36.wav,anger,F10,female,persian
ShEMO/female/F23N05.wav,neutral,F23,female,persian
ShEMO/female/F25N03.wav,neutral,F25,female,persian
ShEMO/female/F21S21.wav,sadness,F21,female,persian
ShEMO/female/F15A03.wav,anger,F15,female,persian
ShEMO/female/F21A55.wav,anger,F21,female,persian
ShEMO/female/F30H04.wav,happiness,F30,female,persian
ShEMO/female/F19N23.wav,neutral,F19,female,persian
ShEMO/female/F13A10.wav,anger,F13,female,persian
ShEMO/female/F05N18.wav,neutral,F05,female,persian
ShEMO/female/F21W21.wav,surprise,F21,female,persian
ShEMO/female/F02H01.wav,happiness,F02,female,persian
ShEMO/female/F01A15.wav,anger,F01,female,persian
ShEMO/female/F11S03.wav,sadness,F11,female,persian
ShEMO/female/F21W23.wav,surprise,F21,female,persian
ShEMO/female/F01A10.wav,anger,F01,female,persian
ShEMO/female/F28N01.wav,neutral,F28,female,persian
ShEMO/female/F10A01.wav,anger,F10,female,persian
ShEMO/female/F10A60.wav,anger,F10,female,persian
ShEMO/female/F21S33.wav,sadness,F21,female,persian
ShEMO/female/F05N04.wav,neutral,F05,female,persian
ShEMO/female/F02N03.wav,neutral,F02,female,persian
ShEMO/female/F11N05.wav,neutral,F11,female,persian
ShEMO/female/F20H01.wav,happiness,F20,female,persian
ShEMO/female/F01S21.wav,sadness,F01,female,persian
ShEMO/female/F13A08.wav,anger,F13,female,persian
ShEMO/female/F03N02.wav,neutral,F03,female,persian
ShEMO/female/F01F02.wav,fear,F01,female,persian
ShEMO/female/F21A02.wav,anger,F21,female,persian
ShEMO/female/F21S18.wav,sadness,F21,female,persian
ShEMO/female/F26N02.wav,neutral,F26,female,persian
ShEMO/female/F19N21.wav,neutral,F19,female,persian
ShEMO/female/F21S11.wav,sadness,F21,female,persian
ShEMO/female/F10A09.wav,anger,F10,female,persian
ShEMO/female/F15N02.wav,neutral,F15,female,persian
ShEMO/female/F23N09.wav,neutral,F23,female,persian
ShEMO/female/F09A04.wav,anger,F09,female,persian
ShEMO/female/F03N01.wav,neutral,F03,female,persian
ShEMO/female/F21A05.wav,anger,F21,female,persian
ShEMO/female/F31S01.wav,sadness,F31,female,persian
ShEMO/female/F21N12.wav,neutral,F21,female,persian
ShEMO/female/F02S12.wav,sadness,F02,female,persian
ShEMO/female/F20S01.wav,sadness,F20,female,persian
ShEMO/female/F19N29.wav,neutral,F19,female,persian
ShEMO/female/F19N24.wav,neutral,F19,female,persian
ShEMO/female/F13A15.wav,anger,F13,female,persian
ShEMO/female/F10A43.wav,anger,F10,female,persian
ShEMO/female/F19N17.wav,neutral,F19,female,persian
ShEMO/female/F15A06.wav,anger,F15,female,persian
ShEMO/female/F13A19.wav,anger,F13,female,persian
ShEMO/female/F03A08.wav,anger,F03,female,persian
ShEMO/female/F17S08.wav,sadness,F17,female,persian
ShEMO/female/F25A06.wav,anger,F25,female,persian
ShEMO/female/F21N13.wav,neutral,F21,female,persian
ShEMO/female/F13A24.wav,anger,F13,female,persian
ShEMO/female/F02N01.wav,neutral,F02,female,persian
ShEMO/female/F31A06.wav,anger,F31,female,persian
ShEMO/female/F21S41.wav,sadness,F21,female,persian
ShEMO/female/F21N15.wav,neutral,F21,female,persian
ShEMO/female/F21N05.wav,neutral,F21,female,persian
ShEMO/female/F10A22.wav,anger,F10,female,persian
ShEMO/female/F30S04.wav,sadness,F30,female,persian
ShEMO/female/F05N01.wav,neutral,F05,female,persian
ShEMO/female/F21W10.wav,surprise,F21,female,persian
ShEMO/female/F30N01.wav,neutral,F30,female,persian
ShEMO/female/F22A08.wav,anger,F22,female,persian
ShEMO/female/F11A01.wav,anger,F11,female,persian
ShEMO/female/F12N06.wav,neutral,F12,female,persian
ShEMO/female/F26N04.wav,neutral,F26,female,persian
ShEMO/female/F03W02.wav,surprise,F03,female,persian
ShEMO/female/F09N09.wav,neutral,F09,female,persian
ShEMO/female/F06W01.wav,surprise,F06,female,persian
ShEMO/female/F01S09.wav,sadness,F01,female,persian
ShEMO/female/F22N05.wav,neutral,F22,female,persian
ShEMO/female/F21W32.wav,surprise,F21,female,persian
ShEMO/female/F21W12.wav,surprise,F21,female,persian
ShEMO/female/F21S30.wav,sadness,F21,female,persian
ShEMO/female/F04A05.wav,anger,F04,female,persian
ShEMO/female/F10A04.wav,anger,F10,female,persian
ShEMO/female/F09A03.wav,anger,F09,female,persian
ShEMO/female/F17S05.wav,sadness,F17,female,persian
ShEMO/female/F23H01.wav,happiness,F23,female,persian
ShEMO/female/F06H11.wav,happiness,F06,female,persian
ShEMO/female/F05N56.wav,neutral,F05,female,persian
ShEMO/female/F19N12.wav,neutral,F19,female,persian
ShEMO/female/F04A15.wav,anger,F04,female,persian
ShEMO/female/F01A20.wav,anger,F01,female,persian
ShEMO/female/F22H01.wav,happiness,F22,female,persian
ShEMO/female/F13A05.wav,anger,F13,female,persian
ShEMO/female/F12A13.wav,anger,F12,female,persian
ShEMO/female/F23A08.wav,anger,F23,female,persian
ShEMO/female/F21A42.wav,anger,F21,female,persian
ShEMO/female/F04A01.wav,anger,F04,female,persian
ShEMO/female/F21S26.wav,sadness,F21,female,persian
ShEMO/female/F17A01.wav,anger,F17,female,persian
ShEMO/female/F19N10.wav,neutral,F19,female,persian
ShEMO/female/F22F01.wav,fear,F22,female,persian
ShEMO/female/F28A04.wav,anger,F28,female,persian
ShEMO/female/F02W06.wav,surprise,F02,female,persian
ShEMO/female/F10A58.wav,anger,F10,female,persian
ShEMO/female/F13A14.wav,anger,F13,female,persian
ShEMO/female/F14N04.wav,neutral,F14,female,persian
ShEMO/female/F21S27.wav,sadness,F21,female,persian
ShEMO/female/F25A01.wav,anger,F25,female,persian
ShEMO/female/F10A53.wav,anger,F10,female,persian
ShEMO/female/F31A05.wav,anger,F31,female,persian
ShEMO/female/F28S01.wav,sadness,F28,female,persian
ShEMO/female/F30F02.wav,fear,F30,female,persian
ShEMO/female/F22S03.wav,sadness,F22,female,persian
ShEMO/female/F30N02.wav,neutral,F30,female,persian
ShEMO/female/F06N01.wav,neutral,F06,female,persian
ShEMO/female/F19N14.wav,neutral,F19,female,persian
ShEMO/female/F05N19.wav,neutral,F05,female,persian
ShEMO/female/F02N02.wav,neutral,F02,female,persian
ShEMO/female/F30S02.wav,sadness,F30,female,persian
ShEMO/female/F05N54.wav,neutral,F05,female,persian
ShEMO/female/F23A14.wav,anger,F23,female,persian
ShEMO/female/F21W11.wav,surprise,F21,female,persian
ShEMO/female/F21S42.wav,sadness,F21,female,persian
ShEMO/female/F22S12.wav,sadness,F22,female,persian
ShEMO/female/F01S02.wav,sadness,F01,female,persian
ShEMO/female/F11S02.wav,sadness,F11,female,persian
ShEMO/female/F21N02.wav,neutral,F21,female,persian
ShEMO/female/F01S17.wav,sadness,F01,female,persian
ShEMO/female/F28A21.wav,anger,F28,female,persian
ShEMO/female/F09S03.wav,sadness,F09,female,persian
ShEMO/female/F21N06.wav,neutral,F21,female,persian
ShEMO/female/F22W03.wav,surprise,F22,female,persian
ShEMO/female/F21S44.wav,sadness,F21,female,persian
ShEMO/female/F25A04.wav,anger,F25,female,persian
ShEMO/female/F05N36.wav,neutral,F05,female,persian
ShEMO/female/F12N13.wav,neutral,F12,female,persian
ShEMO/female/F11N06.wav,neutral,F11,female,persian
ShEMO/female/F19S03.wav,sadness,F19,female,persian
ShEMO/female/F10A26.wav,anger,F10,female,persian
ShEMO/female/F28A17.wav,anger,F28,female,persian
ShEMO/female/F25A02.wav,anger,F25,female,persian
ShEMO/female/F03W08.wav,surprise,F03,female,persian
ShEMO/female/F28N04.wav,neutral,F28,female,persian
ShEMO/female/F21H12.wav,happiness,F21,female,persian
ShEMO/female/F06H04.wav,happiness,F06,female,persian
ShEMO/female/F05N06.wav,neutral,F05,female,persian
ShEMO/female/F10A14.wav,anger,F10,female,persian
ShEMO/female/F09W03.wav,surprise,F09,female,persian
ShEMO/female/F05W02.wav,surprise,F05,female,persian
ShEMO/female/F05W01.wav,surprise,F05,female,persian
ShEMO/female/F06S01.wav,sadness,F06,female,persian
ShEMO/female/F05N40.wav,neutral,F05,female,persian
ShEMO/female/F14N02.wav,neutral,F14,female,persian
ShEMO/female/F01S19.wav,sadness,F01,female,persian
ShEMO/female/F09W04.wav,surprise,F09,female,persian
ShEMO/female/F25A07.wav,anger,F25,female,persian
ShEMO/female/F22H04.wav,happiness,F22,female,persian
ShEMO/female/F05N49.wav,neutral,F05,female,persian
ShEMO/female/F22S11.wav,sadness,F22,female,persian
ShEMO/female/F10A49.wav,anger,F10,female,persian
ShEMO/female/F21S09.wav,sadness,F21,female,persian
ShEMO/female/F10A56.wav,anger,F10,female,persian
ShEMO/female/F22A05.wav,anger,F22,female,persian
ShEMO/female/F19N35.wav,neutral,F19,female,persian
ShEMO/female/F02S02.wav,sadness,F02,female,persian
ShEMO/female/F20N11.wav,neutral,F20,female,persian
ShEMO/female/F05N27.wav,neutral,F05,female,persian
ShEMO/female/F05N48.wav,neutral,F05,female,persian
ShEMO/female/F09S12.wav,sadness,F09,female,persian
ShEMO/female/F20N03.wav,neutral,F20,female,persian
ShEMO/female/F10A17.wav,anger,F10,female,persian
ShEMO/female/F30N03.wav,neutral,F30,female,persian
ShEMO/female/F02S10.wav,sadness,F02,female,persian
ShEMO/female/F01A09.wav,anger,F01,female,persian
ShEMO/female/F19N09.wav,neutral,F19,female,persian
ShEMO/female/F01A03.wav,anger,F01,female,persian
ShEMO/female/F05N26.wav,neutral,F05,female,persian
ShEMO/female/F21S39.wav,sadness,F21,female,persian
ShEMO/female/F12N10.wav,neutral,F12,female,persian
ShEMO/female/F19N31.wav,neutral,F19,female,persian
ShEMO/female/F21A46.wav,anger,F21,female,persian
ShEMO/female/F03S10.wav,sadness,F03,female,persian
ShEMO/female/F12N07.wav,neutral,F12,female,persian
ShEMO/female/F22A02.wav,anger,F22,female,persian
ShEMO/female/F03F01.wav,fear,F03,female,persian
ShEMO/female/F16F02.wav,fear,F16,female,persian
ShEMO/female/F11N01.wav,neutral,F11,female,persian
ShEMO/female/F05S04.wav,sadness,F05,female,persian
ShEMO/female/F03A07.wav,anger,F03,female,persian
ShEMO/female/F03A04.wav,anger,F03,female,persian
ShEMO/female/F22S07.wav,sadness,F22,female,persian
ShEMO/female/F10N01.wav,neutral,F10,female,persian
ShEMO/female/F01S08.wav,sadness,F01,female,persian
ShEMO/female/F09A08.wav,anger,F09,female,persian
ShEMO/female/F13A17.wav,anger,F13,female,persian
ShEMO/female/F16S02.wav,sadness,F16,female,persian
ShEMO/female/F01S03.wav,sadness,F01,female,persian
ShEMO/female/F10A30.wav,anger,F10,female,persian
ShEMO/female/F05N21.wav,neutral,F05,female,persian
ShEMO/female/F21S02.wav,sadness,F21,female,persian
ShEMO/female/F01A11.wav,anger,F01,female,persian
ShEMO/female/F01S18.wav,sadness,F01,female,persian
ShEMO/female/F27A01.wav,anger,F27,female,persian
ShEMO/female/F21S16.wav,sadness,F21,female,persian
ShEMO/female/F23A09.wav,anger,F23,female,persian
ShEMO/female/F09A06.wav,anger,F09,female,persian
ShEMO/female/F03H01.wav,happiness,F03,female,persian
ShEMO/female/F21N09.wav,neutral,F21,female,persian
ShEMO/female/F05N51.wav,neutral,F05,female,persian
ShEMO/female/F11N04.wav,neutral,F11,female,persian
ShEMO/female/F06H03.wav,happiness,F06,female,persian
ShEMO/female/F04A09.wav,anger,F04,female,persian
ShEMO/female/F21S32.wav,sadness,F21,female,persian
ShEMO/female/F21W26.wav,surprise,F21,female,persian
ShEMO/female/F03W09.wav,surprise,F03,female,persian
ShEMO/female/F21W25.wav,surprise,F21,female,persian
ShEMO/female/F10A46.wav,anger,F10,female,persian
ShEMO/female/F01A13.wav,anger,F01,female,persian
ShEMO/female/F28S05.wav,sadness,F28,female,persian
ShEMO/female/F02S03.wav,sadness,F02,female,persian
ShEMO/female/F21S37.wav,sadness,F21,female,persian
ShEMO/female/F23H03.wav,happiness,F23,female,persian
ShEMO/female/F20N10.wav,neutral,F20,female,persian
ShEMO/female/F02A01.wav,anger,F02,female,persian
ShEMO/female/F20W02.wav,surprise,F20,female,persian
ShEMO/female/F21S04.wav,sadness,F21,female,persian
ShEMO/female/F30S11.wav,sadness,F30,female,persian
ShEMO/female/F10A55.wav,anger,F10,female,persian
ShEMO/female/F17S04.wav,sadness,F17,female,persian
ShEMO/female/F21S34.wav,sadness,F21,female,persian
ShEMO/female/F17S10.wav,sadness,F17,female,persian
ShEMO/female/F06H02.wav,happiness,F06,female,persian
ShEMO/female/F28A19.wav,anger,F28,female,persian
ShEMO/female/F05N15.wav,neutral,F05,female,persian
ShEMO/female/F05N44.wav,neutral,F05,female,persian
ShEMO/female/F06S09.wav,sadness,F06,female,persian
ShEMO/female/F13A02.wav,anger,F13,female,persian
ShEMO/female/F03S05.wav,sadness,F03,female,persian
ShEMO/female/F23A13.wav,anger,F23,female,persian
ShEMO/female/F09A12.wav,anger,F09,female,persian
ShEMO/female/F01F01.wav,fear,F01,female,persian
ShEMO/female/F09A07.wav,anger,F09,female,persian
ShEMO/female/F11N03.wav,neutral,F11,female,persian
ShEMO/female/F21S17.wav,sadness,F21,female,persian
ShEMO/female/F21A23.wav,anger,F21,female,persian
ShEMO/female/F21W33.wav,surprise,F21,female,persian
ShEMO/female/F17S02.wav,sadness,F17,female,persian
ShEMO/female/F21A09.wav,anger,F21,female,persian
ShEMO/female/F21W27.wav,surprise,F21,female,persian
ShEMO/female/F09H04.wav,happiness,F09,female,persian
ShEMO/female/F21S28.wav,sadness,F21,female,persian
ShEMO/female/F30S10.wav,sadness,F30,female,persian
ShEMO/female/F30H03.wav,happiness,F30,female,persian
ShEMO/female/F01A08.wav,anger,F01,female,persian
ShEMO/female/F20H05.wav,happiness,F20,female,persian
ShEMO/female/F23H04.wav,happiness,F23,female,persian
ShEMO/female/F09A01.wav,anger,F09,female,persian
ShEMO/female/F02S01.wav,sadness,F02,female,persian
ShEMO/female/F01A02.wav,anger,F01,female,persian
ShEMO/female/F04A06.wav,anger,F04,female,persian
ShEMO/female/F02F01.wav,fear,F02,female,persian
ShEMO/female/F19N30.wav,neutral,F19,female,persian
ShEMO/female/F21N10.wav,neutral,F21,female,persian
ShEMO/female/F09W02.wav,surprise,F09,female,persian
ShEMO/female/F30A05.wav,anger,F30,female,persian
ShEMO/female/F19N33.wav,neutral,F19,female,persian
ShEMO/female/F05N39.wav,neutral,F05,female,persian
ShEMO/female/F21S15.wav,sadness,F21,female,persian
ShEMO/female/F19N34.wav,neutral,F19,female,persian
ShEMO/female/F10A51.wav,anger,F10,female,persian
ShEMO/female/F03S01.wav,sadness,F03,female,persian
ShEMO/female/F21A56.wav,anger,F21,female,persian
ShEMO/female/F02S08.wav,sadness,F02,female,persian
ShEMO/female/F19N15.wav,neutral,F19,female,persian
ShEMO/female/F05N17.wav,neutral,F05,female,persian
ShEMO/female/F18N01.wav,neutral,F18,female,persian
ShEMO/female/F10A03.wav,anger,F10,female,persian
ShEMO/female/F21S35.wav,sadness,F21,female,persian
ShEMO/female/F12N04.wav,neutral,F12,female,persian
ShEMO/female/F19S01.wav,sadness,F19,female,persian
ShEMO/female/F27A03.wav,anger,F27,female,persian
ShEMO/female/F09S13.wav,sadness,F09,female,persian
ShEMO/female/F10A31.wav,anger,F10,female,persian
ShEMO/female/F21N24.wav,neutral,F21,female,persian
ShEMO/female/F19N19.wav,neutral,F19,female,persian
ShEMO/female/F01N10.wav,neutral,F01,female,persian
ShEMO/female/F03N07.wav,neutral,F03,female,persian
ShEMO/female/F03S16.wav,sadness,F03,female,persian
ShEMO/female/F10A24.wav,anger,F10,female,persian
