file,emotion,speaker,gender,language
OREAU2/m/sessj/31a01Ja.wav,happiness,31,male,french
OREAU2/m/sessj/22a01Ja.wav,happiness,22,male,french
OREAU2/m/sessj/39a05Ja.wav,happiness,39,male,french
OREAU2/m/sessj/16a10Ja.wav,happiness,16,male,french
OREAU2/m/sessj/22a02Ja.wav,happiness,22,male,french
OREAU2/m/sessj/32a13Ja.wav,happiness,32,male,french
OREAU2/m/sessj/23a07Ja.wav,happiness,23,male,french
OREAU2/m/sessj/18a08Ja.wav,happiness,18,male,french
OREAU2/m/sessj/16a20Ja.wav,happiness,16,male,french
OREAU2/m/sessj/40a06Ja.wav,happiness,40,male,french
OREAU2/m/sessj/27a09Ja.wav,happiness,27,male,french
OREAU2/m/sessj/20a02Ja.wav,happiness,20,male,french
OREAU2/m/sessj/33a03Ja.wav,happiness,33,male,french
OREAU2/m/sessj/41a07Ja.wav,happiness,41,male,french
OREAU2/m/sessj/19a09Ja.wav,happiness,19,male,french
OREAU2/m/sessj/25a11Ja.wav,happiness,25,male,french
OREAU2/m/sesss/27a01Sa.wav,surprise,27,male,french
OREAU2/m/sesss/14a03Sa.wav,surprise,14,male,french
OREAU2/m/sesss/41a09Sa.wav,surprise,41,male,french
OREAU2/m/sesss/26a08Sa.wav,surprise,26,male,french
OREAU2/m/sesss/36a08Sa.wav,surprise,36,male,french
OREAU2/m/sesss/29a10Sa.wav,surprise,29,male,french
OREAU2/m/sesss/12a07Sa.wav,surprise,12,male,french
OREAU2/m/sesss/23a07Sa.wav,surprise,23,male,french
OREAU2/m/sesss/27a02Sa.wav,surprise,27,male,french
OREAU2/m/sesss/26a04Sa.wav,surprise,26,male,french
OREAU2/m/sesss/28a03Sa.wav,surprise,28,male,french
OREAU2/m/sesss/31a11Sa.wav,surprise,31,male,french
OREAU2/m/sesss/16a20Sa.wav,surprise,16,male,french
OREAU2/m/sesss/18a08Sa.wav,surprise,18,male,french
OREAU2/m/sesss/40a04Sa.wav,surprise,40,male,french
OREAU2/m/sesss/22a10Sa.wav,surprise,22,male,french
OREAU2/m/sesss/23a05Sa.wav,surprise,23,male,french
OREAU2/m/sesss/20a07Sa.wav,surprise,20,male,french
OREAU2/m/sesss/19a09Sa.wav,surprise,19,male,french
OREAU2/m/sesss/32a09Sa.wav,surprise,32,male,french
OREAU2/m/sesss/33a07Sa.wav,surprise,33,male,french
OREAU2/m/sesss/18a07Sa.wav,surprise,18,male,french
OREAU2/m/sesss/29a09Sa.wav,surprise,29,male,french
OREAU2/m/sesss/38a02Sa.wav,surprise,38,male,french
OREAU2/m/sesss/39a04Sa.wav,surprise,39,male,french
OREAU2/m/sesss/19a10Sa.wav,surprise,19,male,french
OREAU2/m/sesss/41a07Sa.wav,surprise,41,male,french
OREAU2/m/sesss/39a03Sa.wav,surprise,39,male,french
OREAU2/m/sesss/25a02Sa.wav,surprise,25,male,french
OREAU2/m/sesss/38a06Sa.wav,surprise,38,male,french
OREAU2/m/sesss/25a03Sa.wav,surprise,25,male,french
OREAU2/m/sesss/22a11Sa.wav,surprise,22,male,french
OREAU2/m/sesss/20a02Sa.wav,surprise,20,male,french
OREAU2/m/sesss/32a08Sa.wav,surprise,32,male,french
OREAU2/m/sessd/40a03Da.wav,disgust,40,male,french
OREAU2/m/sessd/36a04Da.wav,disgust,36,male,french
OREAU2/m/sessd/19a10Da.wav,disgust,19,male,french
OREAU2/m/sessd/28a05Da.wav,disgust,28,male,french
OREAU2/m/sessd/20a03Da.wav,disgust,20,male,french
OREAU2/m/sessd/23a04Da.wav,disgust,23,male,french
OREAU2/m/sessd/33a03Da.wav,disgust,33,male,french
OREAU2/m/sessd/29a06Da.wav,disgust,29,male,french
OREAU2/m/sessd/27a02Da.wav,disgust,27,male,french
OREAU2/m/sessd/30a09Da.wav,disgust,30,male,french
OREAU2/m/sessd/18a08Da.wav,disgust,18,male,french
OREAU2/m/sessd/41a10Da.wav,disgust,41,male,french
OREAU2/m/sessd/14a04Da.wav,disgust,14,male,french
OREAU2/m/sessd/27a03Da.wav,disgust,27,male,french
OREAU2/m/sessd/19a09Da.wav,disgust,19,male,french
OREAU2/m/sessd/38a10Da.wav,disgust,38,male,french
OREAU2/m/sessd/39a09Da.wav,disgust,39,male,french
OREAU2/m/sessd/12a08Da.wav,disgust,12,male,french
OREAU2/m/sessd/16a07Da.wav,disgust,16,male,french
OREAU2/m/sessd/25a09Da.wav,disgust,25,male,french
OREAU2/m/sessd/22a02Da.wav,disgust,22,male,french
OREAU2/m/sessd/26a01Da.wav,disgust,26,male,french
OREAU2/m/sessd/31a01Da.wav,disgust,31,male,french
OREAU2/m/sessd/38a09Da.wav,disgust,38,male,french
OREAU2/m/sessd/25a08Da.wav,disgust,25,male,french
OREAU2/m/sessd/18a07Da.wav,disgust,18,male,french
OREAU2/m/sessd/28a04Da.wav,disgust,28,male,french
OREAU2/m/sessd/41a07Da.wav,disgust,41,male,french
OREAU2/m/sessd/39a06Da.wav,disgust,39,male,french
OREAU2/m/sessd/14a03Da.wav,disgust,14,male,french
OREAU2/m/sessd/31a02Da.wav,disgust,31,male,french
OREAU2/m/sessd/29a07Da.wav,disgust,29,male,french
OREAU2/m/sessd/36a05Da.wav,disgust,36,male,french
OREAU2/m/sessd/23a05Da.wav,disgust,23,male,french
OREAU2/m/sessd/40a02Da.wav,disgust,40,male,french
OREAU2/m/sessd/32a10Da.wav,disgust,32,male,french
OREAU2/m/sessd/22a03Da.wav,disgust,22,male,french
OREAU2/m/sessd/26a10Da.wav,disgust,26,male,french
OREAU2/m/sessd/12a07Da.wav,disgust,12,male,french
OREAU2/m/sessd/16a08Da.wav,disgust,16,male,french
OREAU2/m/sessd/20a09Da.wav,disgust,20,male,french
OREAU2/m/sessc/26a04Ca.wav,anger,26,male,french
OREAU2/m/sessc/39a02Ca.wav,anger,39,male,french
OREAU2/m/sessc/32a08Ca.wav,anger,32,male,french
OREAU2/m/sessc/40a05Ca.wav,anger,40,male,french
OREAU2/m/sessc/25a02Ca.wav,anger,25,male,french
OREAU2/m/sessc/26a03Ca.wav,anger,26,male,french
OREAU2/m/sessc/41a11Ca.wav,anger,41,male,french
OREAU2/m/sessc/30a07Ca.wav,anger,30,male,french
OREAU2/m/sessc/27a06Ca.wav,anger,27,male,french
OREAU2/m/sessc/27a05Ca.wav,anger,27,male,french
OREAU2/m/sessc/19a09Ca.wav,anger,19,male,french
OREAU2/m/sessc/25a06Ca.wav,anger,25,male,french
OREAU2/m/sessc/30a11Ca.wav,anger,30,male,french
OREAU2/m/sessc/39a03Ca.wav,anger,39,male,french
OREAU2/m/sessc/38a01Ca.wav,anger,38,male,french
OREAU2/m/sessc/38a04Ca.wav,anger,38,male,french
OREAU2/m/sessc/16a20Ca.wav,anger,16,male,french
OREAU2/m/sessc/33a08Ca.wav,anger,33,male,french
OREAU2/m/sessc/16a11Ca.wav,anger,16,male,french
OREAU2/m/sessc/22a09Ca.wav,anger,22,male,french
OREAU2/m/sessc/36a08Ca.wav,anger,36,male,french
OREAU2/m/sessc/28a08Ca.wav,anger,28,male,french
OREAU2/m/sessc/36a09Ca.wav,anger,36,male,french
OREAU2/m/sessc/12a08Ca.wav,anger,12,male,french
OREAU2/m/sessc/19a10Ca.wav,anger,19,male,french
OREAU2/m/sessc/20a01Ca.wav,anger,20,male,french
OREAU2/m/sessc/31a09Ca.wav,anger,31,male,french
OREAU2/m/sessc/31a10Ca.wav,anger,31,male,french
OREAU2/m/sessc/33a09Ca.wav,anger,33,male,french
OREAU2/m/sessc/14a04Ca.wav,anger,14,male,french
OREAU2/m/sessc/12a07Ca.wav,anger,12,male,french
OREAU2/m/sessc/32a07Ca.wav,anger,32,male,french
OREAU2/m/sessc/28a01Ca.wav,anger,28,male,french
OREAU2/m/sessc/22a10Ca.wav,anger,22,male,french
OREAU2/m/sessc/41a10Ca.wav,anger,41,male,french
OREAU2/m/sessc/25a05Ca.wav,anger,25,male,french
OREAU2/m/sessc/18a08Ca.wav,anger,18,male,french
OREAU2/m/sessc/29a10Ca.wav,anger,29,male,french
OREAU2/m/sessc/40a06Ca.wav,anger,40,male,french
OREAU2/m/sessc/14a03Ca.wav,anger,14,male,french
OREAU2/m/sessc/20a02Ca.wav,anger,20,male,french
OREAU2/m/sessc/29a09Ca.wav,anger,29,male,french
OREAU2/m/sesst/32a07Ta.wav,sadness,32,male,french
OREAU2/m/sesst/27a02Ta.wav,sadness,27,male,french
OREAU2/m/sesst/12a07Ta.wav,sadness,12,male,french
OREAU2/m/sesst/38a03Ta.wav,sadness,38,male,french
OREAU2/m/sesst/14a03Ta.wav,sadness,14,male,french
OREAU2/m/sesst/29a10Ta.wav,sadness,29,male,french
OREAU2/m/sesst/25a04Ta.wav,sadness,25,male,french
OREAU2/m/sesst/26a06Ta.wav,sadness,26,male,french
OREAU2/m/sesst/23a07Ta.wav,sadness,23,male,french
OREAU2/m/sesst/41a10Ta.wav,sadness,41,male,french
OREAU2/m/sesst/16a09Ta.wav,sadness,16,male,french
OREAU2/m/sesst/29a09Ta.wav,sadness,29,male,french
OREAU2/m/sesst/40a09Ta.wav,sadness,40,male,french
OREAU2/m/sesst/39a05Ta.wav,sadness,39,male,french
OREAU2/m/sesst/36a06Ta.wav,sadness,36,male,french
OREAU2/m/sesst/28a04Ta.wav,sadness,28,male,french
OREAU2/m/sesst/31a09Ta.wav,sadness,31,male,french
OREAU2/m/sesst/16a02Ta.wav,sadness,16,male,french
OREAU2/m/sesst/36a05Ta.wav,sadness,36,male,french
OREAU2/m/sesst/33a07Ta.wav,sadness,33,male,french
OREAU2/m/sesst/18a07Ta.wav,sadness,18,male,french
OREAU2/m/sesst/22a09Ta.wav,sadness,22,male,french
OREAU2/m/sesst/19a09Ta.wav,sadness,19,male,french
OREAU2/m/sesst/14a04Ta.wav,sadness,14,male,french
OREAU2/m/sesst/27a01Ta.wav,sadness,27,male,french
OREAU2/m/sesst/39a06Ta.wav,sadness,39,male,french
OREAU2/m/sesst/12a08Ta.wav,sadness,12,male,french
OREAU2/m/sesst/41a11Ta.wav,sadness,41,male,french
OREAU2/m/sesst/38a04Ta.wav,sadness,38,male,french
OREAU2/m/sesst/23a11Ta.wav,sadness,23,male,french
OREAU2/m/sesst/20a11Ta.wav,sadness,20,male,french
OREAU2/m/sessn/30a08Na.wav,neutral,30,male,french
OREAU2/m/sessn/22a02Na.wav,neutral,22,male,french
OREAU2/m/sessn/36a03Na.wav,neutral,36,male,french
OREAU2/m/sessn/38a07Na.wav,neutral,38,male,french
OREAU2/m/sessn/16a10Na.wav,neutral,16,male,french
OREAU2/m/sessn/39a08Na.wav,neutral,39,male,french
OREAU2/m/sessn/39a09Na.wav,neutral,39,male,french
OREAU2/m/sessn/30a09Na.wav,neutral,30,male,french
OREAU2/m/sessn/33a02Na.wav,neutral,33,male,french
OREAU2/m/sessn/32a10Na.wav,neutral,32,male,french
OREAU2/m/sessn/38a08Na.wav,neutral,38,male,french
OREAU2/m/sessn/29a06Na.wav,neutral,29,male,french
OREAU2/m/sessn/28a04Na.wav,neutral,28,male,french
OREAU2/m/sessn/16a09Na.wav,neutral,16,male,french
OREAU2/m/sessn/41a09Na.wav,neutral,41,male,french
OREAU2/m/sessn/12a08Na.wav,neutral,12,male,french
OREAU2/m/sessn/18a07Na.wav,neutral,18,male,french
OREAU2/m/sessn/28a05Na.wav,neutral,28,male,french
OREAU2/m/sessn/25a09Na.wav,neutral,25,male,french
OREAU2/m/sessn/31a11Na.wav,neutral,31,male,french
OREAU2/m/sessn/26a11Na.wav,neutral,26,male,french
OREAU2/m/sessn/12a07Na.wav,neutral,12,male,french
OREAU2/m/sessn/26a01Na.wav,neutral,26,male,french
OREAU2/m/sessn/20a08Na.wav,neutral,20,male,french
OREAU2/m/sessn/36a04Na.wav,neutral,36,male,french
OREAU2/m/sessn/31a10Na.wav,neutral,31,male,french
OREAU2/m/sessn/19a10Na.wav,neutral,19,male,french
OREAU2/m/sessn/25a10Na.wav,neutral,25,male,french
OREAU2/m/sessn/33a01Na.wav,neutral,33,male,french
OREAU2/m/sessn/29a07Na.wav,neutral,29,male,french
OREAU2/m/sessn/18a08Na.wav,neutral,18,male,french
OREAU2/m/sessn/23a07Na.wav,neutral,23,male,french
OREAU2/m/sessn/20a02Na.wav,neutral,20,male,french
OREAU2/m/sessn/27a03Na.wav,neutral,27,male,french
OREAU2/m/sessn/23a04Na.wav,neutral,23,male,french
OREAU2/m/sessn/40a10Na.wav,neutral,40,male,french
OREAU2/m/sessn/40a11Na.wav,neutral,40,male,french
OREAU2/m/sessn/22a03Na.wav,neutral,22,male,french
OREAU2/m/sessn/14a04Na.wav,neutral,14,male,french
OREAU2/m/sessn/14a03Na.wav,neutral,14,male,french
OREAU2/m/sessn/27a02Na.wav,neutral,27,male,french
OREAU2/m/sessn/19a09Na.wav,neutral,19,male,french
OREAU2/m/sessn/32a09Na.wav,neutral,32,male,french
OREAU2/m/sessp/41a09Pa.wav,fear,41,male,french
OREAU2/m/sessp/22a10Pa.wav,fear,22,male,french
OREAU2/m/sessp/36a09Pa.wav,fear,36,male,french
OREAU2/m/sessp/32a08Pa.wav,fear,32,male,french
OREAU2/m/sessp/31a10Pa.wav,fear,31,male,french
OREAU2/m/sessp/41a08Pa.wav,fear,41,male,french
OREAU2/m/sessp/19a10Pa.wav,fear,19,male,french
OREAU2/m/sessp/16a20Pa.wav,fear,16,male,french
OREAU2/m/sessp/38a10Pa.wav,fear,38,male,french
OREAU2/m/sessp/16a09Pa.wav,fear,16,male,french
OREAU2/m/sessp/40a05Pa.wav,fear,40,male,french
OREAU2/m/sessp/19a09Pa.wav,fear,19,male,french
OREAU2/m/sessp/33a08Pa.wav,fear,33,male,french
OREAU2/m/sessp/32a07Pa.wav,fear,32,male,french
OREAU2/m/sessp/25a06Pa.wav,fear,25,male,french
OREAU2/m/sessp/26a02Pa.wav,fear,26,male,french
OREAU2/m/sessp/18a07Pa.wav,fear,18,male,french
OREAU2/m/sessp/22a12Pa.wav,fear,22,male,french
OREAU2/m/sessp/14a03Pa.wav,fear,14,male,french
OREAU2/m/sessp/30a12Pa.wav,fear,30,male,french
OREAU2/m/sessp/39a04Pa.wav,fear,39,male,french
OREAU2/m/sessp/38a08Pa.wav,fear,38,male,french
OREAU2/m/sessp/25a05Pa.wav,fear,25,male,french
OREAU2/m/sessp/28a06Pa.wav,fear,28,male,french
OREAU2/m/sessp/33a07Pa.wav,fear,33,male,french
OREAU2/m/sessp/12a08Pa.wav,fear,12,male,french
OREAU2/m/sessp/36a10Pa.wav,fear,36,male,french
OREAU2/m/sessp/20a11Pa.wav,fear,20,male,french
OREAU2/m/sessp/39a03Pa.wav,fear,39,male,french
OREAU2/m/sessp/40a06Pa.wav,fear,40,male,french
OREAU2/m/sessp/26a01Pa.wav,fear,26,male,french
OREAU2/m/sessp/12a07Pa.wav,fear,12,male,french
